Macrotrends Data Download

Sugar Prices - 37 Year Historical Chart

Disclaimer and Terms of Use: Historical data is provided "as is" and solely
for informational purposes - not for trading purposes or advice.
Neither MacroTrends LLC nor any of our information providers will be liable
for any damages relating to your use of the data provided.

ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
2003-06-04,0.0698
2003-06-05,0.0694
2003-06-06,0.0707
2003-06-09,0.0687
2003-06-10,0.0702
2003-06-11,0.0694
2003-06-12,0.0684
2003-06-13,0.0683
2003-06-16,0.0690
2003-06-17,0.0676
2003-06-18,0.0681
2003-06-19,0.0689
2003-06-20,0.0689
2003-06-23,0.0670
2003-06-24,0.0662
2003-06-25,0.0660
2003-06-26,0.0668
2003-06-27,0.0658
2003-06-30,0.0658
2003-07-01,0.0662
2003-07-02,0.0690
2003-07-03,0.0681
2003-07-07,0.0688
2003-07-08,0.0688
2003-07-09,0.0701
2003-07-10,0.0692
2003-07-11,0.0698
2003-07-14,0.0701
2003-07-15,0.0708
2003-07-16,0.0707
2003-07-17,0.0710
2003-07-18,0.0731
2003-07-21,0.0732
2003-07-22,0.0744
2003-07-23,0.0746
2003-07-24,0.0743
2003-07-25,0.0744
2003-07-28,0.0742
2003-07-29,0.0753
2003-07-30,0.0764
2003-07-31,0.0772
2003-08-01,0.0779
2003-08-04,0.0781
2003-08-05,0.0789
2003-08-06,0.0776
2003-08-07,0.0740
2003-08-08,0.0716
2003-08-11,0.0728
2003-08-12,0.0729
2003-08-13,0.0722
2003-08-14,0.0716
2003-08-15,0.0710
2003-08-18,0.0716
2003-08-19,0.0710
2003-08-20,0.0719
2003-08-21,0.0716
2003-08-22,0.0714
2003-08-25,0.0721
2003-08-26,0.0732
2003-08-27,0.0713
2003-08-28,0.0711
2003-08-29,0.0695
2003-09-02,0.0681
2003-09-03,0.0681
2003-09-04,0.0654
2003-09-05,0.0667
2003-09-08,0.0668
2003-09-09,0.0647
2003-09-10,0.0675
2003-09-11,0.0664
2003-09-12,0.0661
2003-09-15,0.0652
2003-09-16,0.0656
2003-09-17,0.0664
2003-09-18,0.0658
2003-09-19,0.0663
2003-09-22,0.0660
2003-09-23,0.0668
2003-09-24,0.0694
2003-09-25,0.0665
2003-09-26,0.0680
2003-09-29,0.0706
2003-09-30,0.0708
2003-10-01,0.0704
2003-10-02,0.0710
2003-10-03,0.0718
2003-10-06,0.0680
2003-10-07,0.0667
2003-10-08,0.0669
2003-10-09,0.0668
2003-10-10,0.0662
2003-10-13,0.0665
2003-10-14,0.0666
2003-10-15,0.0666
2003-10-16,0.0660
2003-10-17,0.0660
2003-10-20,0.0663
2003-10-21,0.0670
2003-10-22,0.0667
2003-10-23,0.0665
2003-10-24,0.0667
2003-10-27,0.0687
2003-10-28,0.0680
2003-10-29,0.0682
2003-10-30,0.0674
2003-10-31,0.0647
2003-11-03,0.0650
2003-11-04,0.0662
2003-11-05,0.0668
2003-11-06,0.0660
2003-11-07,0.0683
2003-11-10,0.0686
2003-11-11,0.0687
2003-11-12,0.0680
2003-11-13,0.0702
2003-11-14,0.0701
2003-11-17,0.0702
2003-11-18,0.0705
2003-11-19,0.0699
2003-11-20,0.0703
2003-11-21,0.0679
2003-11-24,0.0676
2003-11-25,0.0678
2003-11-26,0.0678
2003-11-28,0.0681
2003-12-01,0.0688
2003-12-02,0.0697
2003-12-03,0.0712
2003-12-04,0.0729
2003-12-05,0.0738
2003-12-08,0.0728
2003-12-09,0.0730
2003-12-10,0.0724
2003-12-11,0.0741
2003-12-12,0.0743
2003-12-15,0.0711
2003-12-16,0.0712
2003-12-17,0.0707
2003-12-18,0.0703
2003-12-19,0.0676
2003-12-22,0.0647
2003-12-23,0.0633
2003-12-24,0.0659
2003-12-26,0.0659
2003-12-29,0.0645
2003-12-30,0.0643
2003-12-31,0.0635
2004-01-02,0.0635
2004-01-05,0.0638
2004-01-06,0.0642
2004-01-07,0.0658
2004-01-08,0.0634
2004-01-09,0.0644
2004-01-12,0.0639
2004-01-13,0.0646
2004-01-14,0.0637
2004-01-15,0.0627
2004-01-16,0.0635
2004-01-20,0.0636
2004-01-21,0.0639
2004-01-22,0.0652
2004-01-23,0.0632
2004-01-26,0.0652
2004-01-27,0.0624
2004-01-28,0.0650
2004-01-29,0.0664
2004-01-30,0.0658
2004-02-02,0.0651
2004-02-03,0.0656
2004-02-04,0.0657
2004-02-05,0.0650
2004-02-06,0.0649
2004-02-09,0.0622
2004-02-10,0.0663
2004-02-11,0.0654
2004-02-12,0.0648
2004-02-13,0.0672
2004-02-17,0.0718
2004-02-18,0.0728
2004-02-19,0.0697
2004-02-20,0.0732
2004-02-23,0.0763
2004-02-24,0.0774
2004-02-25,0.0789
2004-02-26,0.0800
2004-02-27,0.0794
2004-03-01,0.0800
2004-03-02,0.0792
2004-03-03,0.0787
2004-03-04,0.0795
2004-03-05,0.0791
2004-03-08,0.0789
2004-03-09,0.0805
2004-03-10,0.0818
2004-03-11,0.0832
2004-03-12,0.0853
2004-03-15,0.0841
2004-03-16,0.0841
2004-03-17,0.0858
2004-03-18,0.0850
2004-03-19,0.0846
2004-03-22,0.0856
2004-03-23,0.0875
2004-03-24,0.0896
2004-03-25,0.0833
2004-03-26,0.0797
2004-03-29,0.0784
2004-03-30,0.0794
2004-03-31,0.0807
2004-04-01,0.0798
2004-04-02,0.0809
2004-04-05,0.0794
2004-04-06,0.0798
2004-04-07,0.0819
2004-04-08,0.0834
2004-04-12,0.0819
2004-04-13,0.0800
2004-04-14,0.0822
2004-04-15,0.0819
2004-04-16,0.0822
2004-04-19,0.0811
2004-04-20,0.0818
2004-04-21,0.0810
2004-04-22,0.0822
2004-04-23,0.0810
2004-04-26,0.0857
2004-04-27,0.0837
2004-04-28,0.0857
2004-04-29,0.0851
2004-04-30,0.0842
2004-05-03,0.0835
2004-05-04,0.0838
2004-05-05,0.0819
2004-05-06,0.0826
2004-05-07,0.0808
2004-05-10,0.0794
2004-05-11,0.0781
2004-05-12,0.0786
2004-05-13,0.0777
2004-05-14,0.0778
2004-05-17,0.0785
2004-05-18,0.0803
2004-05-19,0.0798
2004-05-20,0.0799
2004-05-21,0.0807
2004-05-24,0.0796
2004-05-25,0.0817
2004-05-26,0.0834
2004-05-27,0.0840
2004-05-28,0.0844
2004-06-01,0.0852
2004-06-02,0.0866
2004-06-03,0.0846
2004-06-04,0.0855
2004-06-07,0.0851
2004-06-08,0.0829
2004-06-09,0.0829
2004-06-10,0.0809
2004-06-14,0.0799
2004-06-15,0.0804
2004-06-16,0.0831
2004-06-17,0.0857
2004-06-18,0.0810
2004-06-21,0.0828
2004-06-22,0.0831
2004-06-23,0.0849
2004-06-24,0.0847
2004-06-25,0.0866
2004-06-28,0.0854
2004-06-29,0.0867
2004-06-30,0.0892
2004-07-01,0.0880
2004-07-02,0.0890
2004-07-06,0.0906
2004-07-07,0.0934
2004-07-08,0.0918
2004-07-09,0.0922
2004-07-12,0.0944
2004-07-13,0.0917
2004-07-14,0.0922
2004-07-15,0.0934
2004-07-16,0.0933
2004-07-19,0.0928
2004-07-20,0.0925
2004-07-21,0.0914
2004-07-22,0.0911
2004-07-23,0.0895
2004-07-26,0.0913
2004-07-27,0.0924
2004-07-28,0.0924
2004-07-29,0.0923
2004-07-30,0.0936
2004-08-02,0.0942
2004-08-03,0.0944
2004-08-04,0.0920
2004-08-05,0.0914
2004-08-06,0.0927
2004-08-09,0.0912
2004-08-10,0.0902
2004-08-11,0.0906
2004-08-12,0.0903
2004-08-13,0.0889
2004-08-16,0.0870
2004-08-17,0.0877
2004-08-18,0.0885
2004-08-19,0.0880
2004-08-20,0.0875
2004-08-23,0.0898
2004-08-24,0.0880
2004-08-25,0.0887
2004-08-26,0.0873
2004-08-27,0.0895
2004-08-30,0.0899
2004-08-31,0.0906
2004-09-01,0.0933
2004-09-02,0.0928
2004-09-03,0.0936
2004-09-07,0.0921
2004-09-08,0.0906
2004-09-09,0.0895
2004-09-10,0.0901
2004-09-13,0.0880
2004-09-14,0.0891
2004-09-15,0.0876
2004-09-16,0.0882
2004-09-17,0.0864
2004-09-20,0.0851
2004-09-21,0.0876
2004-09-22,0.0882
2004-09-23,0.0902
2004-09-24,0.0917
2004-09-27,0.0951
2004-09-28,0.0959
2004-09-29,0.0982
2004-09-30,0.0983
2004-10-01,0.0969
2004-10-04,0.0972
2004-10-05,0.0985
2004-10-06,0.0978
2004-10-07,0.0988
2004-10-08,0.0989
2004-10-11,0.0992
2004-10-12,0.1014
2004-10-13,0.1002
2004-10-14,0.1011
2004-10-15,0.1007
2004-10-18,0.0986
2004-10-19,0.0977
2004-10-20,0.0989
2004-10-21,0.0979
2004-10-22,0.0987
2004-10-25,0.0972
2004-10-26,0.0974
2004-10-27,0.0971
2004-10-28,0.0953
2004-10-29,0.0962
2004-11-01,0.0938
2004-11-02,0.0948
2004-11-03,0.0902
2004-11-04,0.0938
2004-11-05,0.0944
2004-11-08,0.0954
2004-11-09,0.0951
2004-11-10,0.0954
2004-11-11,0.0956
2004-11-12,0.0954
2004-11-15,0.0964
2004-11-16,0.0985
2004-11-17,0.0972
2004-11-18,0.0975
2004-11-19,0.0978
2004-11-22,0.0985
2004-11-23,0.0993
2004-11-24,0.1001
2004-11-26,0.1001
2004-11-29,0.1005
2004-11-30,0.1002
2004-12-01,0.1021
2004-12-02,0.1029
2004-12-03,0.1021
2004-12-06,0.1027
2004-12-07,0.1005
2004-12-08,0.1013
2004-12-09,0.1012
2004-12-10,0.1006
2004-12-13,0.1013
2004-12-14,0.1002
2004-12-15,0.0996
2004-12-16,0.0982
2004-12-17,0.1006
2004-12-20,0.1020
2004-12-21,0.1027
2004-12-22,0.1023
2004-12-23,0.1025
2004-12-27,0.1039
2004-12-28,0.1044
2004-12-29,0.1049
2004-12-30,0.1045
2004-12-31,0.1045
2005-01-03,0.1059
2005-01-04,0.1047
2005-01-05,0.1039
2005-01-06,0.1039
2005-01-07,0.1009
2005-01-10,0.0998
2005-01-11,0.0999
2005-01-12,0.1000
2005-01-13,0.1016
2005-01-14,0.1019
2005-01-18,0.1027
2005-01-19,0.1023
2005-01-20,0.1032
2005-01-21,0.1032
2005-01-24,0.1033
2005-01-25,0.1043
2005-01-26,0.1061
2005-01-27,0.1071
2005-01-28,0.1052
2005-01-31,0.1060
2005-02-01,0.1035
2005-02-02,0.1031
2005-02-03,0.1040
2005-02-04,0.1057
2005-02-07,0.1031
2005-02-08,0.1046
2005-02-09,0.1052
2005-02-10,0.1058
2005-02-11,0.1057
2005-02-14,0.1050
2005-02-15,0.1051
2005-02-16,0.1039
2005-02-17,0.1045
2005-02-18,0.1036
2005-02-22,0.1081
2005-02-23,0.1065
2005-02-24,0.1075
2005-02-25,0.1053
2005-02-28,0.1063
2005-03-01,0.1062
2005-03-02,0.1061
2005-03-03,0.1037
2005-03-04,0.1031
2005-03-07,0.1041
2005-03-08,0.1053
2005-03-09,0.1053
2005-03-10,0.1060
2005-03-11,0.1076
2005-03-14,0.1084
2005-03-15,0.1079
2005-03-16,0.1080
2005-03-17,0.1086
2005-03-18,0.1077
2005-03-21,0.1060
2005-03-22,0.1053
2005-03-23,0.1044
2005-03-24,0.1042
2005-03-28,0.1047
2005-03-29,0.1037
2005-03-30,0.1030
2005-03-31,0.1055
2005-04-01,0.1038
2005-04-04,0.1024
2005-04-05,0.1028
2005-04-06,0.1027
2005-04-07,0.1037
2005-04-08,0.1028
2005-04-11,0.1017
2005-04-12,0.1021
2005-04-13,0.1013
2005-04-14,0.0995
2005-04-15,0.0990
2005-04-18,0.0992
2005-04-19,0.1014
2005-04-20,0.1020
2005-04-21,0.1021
2005-04-22,0.1018
2005-04-25,0.1008
2005-04-26,0.1014
2005-04-27,0.1035
2005-04-28,0.1025
2005-04-29,0.1040
2005-05-02,0.1045
2005-05-03,0.1029
2005-05-04,0.1032
2005-05-05,0.1006
2005-05-06,0.1009
2005-05-09,0.1011
2005-05-10,0.1022
2005-05-11,0.1026
2005-05-12,0.1007
2005-05-13,0.1010
2005-05-16,0.0998
2005-05-17,0.0989
2005-05-18,0.1016
2005-05-19,0.1021
2005-05-20,0.1017
2005-05-23,0.1036
2005-05-24,0.1024
2005-05-25,0.1022
2005-05-26,0.1044
2005-05-27,0.1033
2005-05-31,0.1032
2005-06-01,0.1023
2005-06-02,0.1027
2005-06-03,0.1040
2005-06-06,0.1042
2005-06-07,0.1045
2005-06-08,0.1036
2005-06-09,0.1048
2005-06-10,0.1035
2005-06-13,0.1030
2005-06-14,0.1033
2005-06-15,0.1027
2005-06-16,0.1031
2005-06-17,0.1033
2005-06-20,0.1051
2005-06-21,0.1039
2005-06-22,0.1050
2005-06-23,0.1044
2005-06-24,0.1061
2005-06-27,0.1073
2005-06-28,0.1064
2005-06-29,0.1063
2005-06-30,0.1088
2005-07-01,0.1055
2005-07-05,0.1077
2005-07-06,0.1069
2005-07-07,0.1073
2005-07-08,0.1080
2005-07-11,0.1078
2005-07-12,0.1086
2005-07-13,0.1067
2005-07-14,0.1083
2005-07-15,0.1088
2005-07-18,0.1094
2005-07-19,0.1072
2005-07-20,0.1075
2005-07-21,0.1093
2005-07-22,0.1104
2005-07-25,0.1108
2005-07-26,0.1129
2005-07-27,0.1124
2005-07-28,0.1122
2005-07-29,0.1094
2005-08-01,0.1119
2005-08-02,0.1120
2005-08-03,0.1139
2005-08-04,0.1152
2005-08-05,0.1134
2005-08-08,0.1126
2005-08-09,0.1104
2005-08-10,0.1099
2005-08-11,0.1103
2005-08-12,0.1092
2005-08-15,0.1102
2005-08-16,0.1092
2005-08-17,0.1091
2005-08-18,0.1085
2005-08-19,0.1101
2005-08-22,0.1079
2005-08-23,0.1077
2005-08-24,0.1098
2005-08-25,0.1103
2005-08-26,0.1088
2005-08-29,0.1118
2005-08-30,0.1136
2005-08-31,0.1139
2005-09-01,0.1133
2005-09-02,0.1133
2005-09-06,0.1123
2005-09-07,0.1119
2005-09-08,0.1110
2005-09-09,0.1148
2005-09-12,0.1152
2005-09-13,0.1140
2005-09-14,0.1128
2005-09-15,0.1149
2005-09-16,0.1162
2005-09-19,0.1156
2005-09-20,0.1170
2005-09-21,0.1145
2005-09-22,0.1165
2005-09-23,0.1161
2005-09-26,0.1156
2005-09-27,0.1215
2005-09-28,0.1223
2005-09-29,0.1221
2005-09-30,0.1226
2005-10-03,0.1244
2005-10-04,0.1269
2005-10-05,0.1259
2005-10-06,0.1234
2005-10-07,0.1240
2005-10-10,0.1267
2005-10-11,0.1276
2005-10-12,0.1277
2005-10-13,0.1278
2005-10-14,0.1274
2005-10-17,0.1257
2005-10-18,0.1269
2005-10-19,0.1286
2005-10-20,0.1271
2005-10-21,0.1279
2005-10-24,0.1277
2005-10-25,0.1283
2005-10-26,0.1282
2005-10-27,0.1275
2005-10-28,0.1274
2005-10-31,0.1240
2005-11-01,0.1230
2005-11-02,0.1240
2005-11-03,0.1258
2005-11-04,0.1252
2005-11-07,0.1250
2005-11-08,0.1234
2005-11-09,0.1223
2005-11-10,0.1251
2005-11-11,0.1251
2005-11-14,0.1271
2005-11-15,0.1305
2005-11-16,0.1313
2005-11-17,0.1316
2005-11-18,0.1302
2005-11-21,0.1314
2005-11-22,0.1313
2005-11-23,0.1318
2005-11-25,0.1314
2005-11-28,0.1354
2005-11-29,0.1364
2005-11-30,0.1351
2005-12-01,0.1389
2005-12-02,0.1404
2005-12-05,0.1424
2005-12-06,0.1429
2005-12-07,0.1446
2005-12-08,0.1467
2005-12-09,0.1486
2005-12-12,0.1508
2005-12-13,0.1497
2005-12-14,0.1480
2005-12-15,0.1500
2005-12-16,0.1542
2005-12-19,0.1548
2005-12-20,0.1543
2005-12-21,0.1534
2005-12-22,0.1549
2005-12-23,0.1594
2005-12-27,0.1578
2005-12-28,0.1574
2005-12-29,0.1603
2005-12-30,0.1598
2006-01-03,0.1539
2006-01-04,0.1595
2006-01-05,0.1614
2006-01-06,0.1613
2006-01-09,0.1600
2006-01-10,0.1585
2006-01-11,0.1598
2006-01-12,0.1587
2006-01-13,0.1640
2006-01-17,0.1668
2006-01-18,0.1678
2006-01-19,0.1713
2006-01-20,0.1814
2006-01-23,0.1936
2006-01-24,0.1779
2006-01-25,0.1792
2006-01-26,0.1949
2006-01-27,0.1973
2006-01-30,0.1936
2006-01-31,0.1931
2006-02-01,0.1914
2006-02-02,0.2001
2006-02-03,0.2046
2006-02-06,0.1991
2006-02-07,0.1910
2006-02-08,0.1961
2006-02-09,0.1956
2006-02-10,0.1866
2006-02-13,0.1849
2006-02-14,0.1858
2006-02-15,0.1882
2006-02-16,0.1813
2006-02-17,0.1814
2006-02-21,0.1847
2006-02-22,0.1935
2006-02-23,0.1906
2006-02-24,0.1867
2006-02-27,0.1801
2006-02-28,0.1756
2006-03-01,0.1777
2006-03-02,0.1763
2006-03-03,0.1789
2006-03-06,0.1844
2006-03-07,0.1820
2006-03-08,0.1820
2006-03-09,0.1725
2006-03-10,0.1746
2006-03-13,0.1791
2006-03-14,0.1734
2006-03-15,0.1755
2006-03-16,0.1758
2006-03-17,0.1749
2006-03-20,0.1755
2006-03-21,0.1755
2006-03-22,0.1782
2006-03-23,0.1765
2006-03-24,0.1796
2006-03-27,0.1836
2006-03-28,0.1912
2006-03-29,0.1918
2006-03-30,0.1926
2006-03-31,0.1902
2006-04-03,0.1928
2006-04-04,0.1908
2006-04-05,0.1886
2006-04-06,0.1875
2006-04-07,0.1815
2006-04-10,0.1796
2006-04-11,0.1789
2006-04-12,0.1773
2006-04-13,0.1787
2006-04-17,0.1780
2006-04-18,0.1828
2006-04-19,0.1756
2006-04-20,0.1822
2006-04-21,0.1800
2006-04-24,0.1817
2006-04-25,0.1799
2006-04-26,0.1810
2006-04-27,0.1817
2006-04-28,0.1819
2006-05-01,0.1873
2006-05-02,0.1882
2006-05-03,0.1884
2006-05-04,0.1826
2006-05-05,0.1828
2006-05-08,0.1819
2006-05-09,0.1820
2006-05-10,0.1839
2006-05-11,0.1846
2006-05-12,0.1867
2006-05-15,0.1726
2006-05-16,0.1802
2006-05-17,0.1804
2006-05-18,0.1738
2006-05-19,0.1719
2006-05-22,0.1723
2006-05-23,0.1757
2006-05-24,0.1718
2006-05-25,0.1726
2006-05-26,0.1687
2006-05-30,0.1687
2006-05-31,0.1657
2006-06-01,0.1628
2006-06-02,0.1632
2006-06-05,0.1638
2006-06-06,0.1601
2006-06-07,0.1592
2006-06-08,0.1592
2006-06-09,0.1599
2006-06-12,0.1566
2006-06-13,0.1562
2006-06-14,0.1563
2006-06-15,0.1567
2006-06-16,0.1580
2006-06-19,0.1552
2006-06-20,0.1588
2006-06-21,0.1631
2006-06-22,0.1663
2006-06-23,0.1640
2006-06-26,0.1697
2006-06-27,0.1670
2006-06-28,0.1682
2006-06-29,0.1679
2006-06-30,0.1705
2006-07-03,0.1712
2006-07-05,0.1754
2006-07-06,0.1791
2006-07-07,0.1780
2006-07-10,0.1739
2006-07-11,0.1752
2006-07-12,0.1738
2006-07-13,0.1722
2006-07-14,0.1694
2006-07-17,0.1614
2006-07-18,0.1655
2006-07-19,0.1615
2006-07-20,0.1617
2006-07-21,0.1600
2006-07-24,0.1627
2006-07-25,0.1617
2006-07-26,0.1598
2006-07-27,0.1544
2006-07-28,0.1500
2006-07-31,0.1556
2006-08-01,0.1547
2006-08-02,0.1512
2006-08-03,0.1488
2006-08-04,0.1502
2006-08-07,0.1494
2006-08-08,0.1440
2006-08-09,0.1470
2006-08-10,0.1437
2006-08-11,0.1386
2006-08-14,0.1331
2006-08-15,0.1315
2006-08-16,0.1336
2006-08-17,0.1279
2006-08-18,0.1268
2006-08-21,0.1273
2006-08-22,0.1268
2006-08-23,0.1309
2006-08-24,0.1307
2006-08-25,0.1302
2006-08-28,0.1283
2006-08-29,0.1263
2006-08-30,0.1210
2006-08-31,0.1216
2006-09-01,0.1224
2006-09-05,0.1216
2006-09-06,0.1253
2006-09-07,0.1246
2006-09-08,0.1266
2006-09-11,0.1232
2006-09-12,0.1233
2006-09-13,0.1297
2006-09-14,0.1305
2006-09-15,0.1316
2006-09-18,0.1347
2006-09-19,0.1322
2006-09-20,0.1293
2006-09-21,0.1181
2006-09-22,0.1178
2006-09-25,0.1136
2006-09-26,0.1169
2006-09-27,0.1198
2006-09-28,0.1187
2006-09-29,0.1231
2006-10-02,0.1202
2006-10-03,0.1159
2006-10-04,0.1146
2006-10-05,0.1158
2006-10-06,0.1151
2006-10-09,0.1191
2006-10-10,0.1234
2006-10-11,0.1161
2006-10-12,0.1182
2006-10-13,0.1179
2006-10-16,0.1207
2006-10-17,0.1314
2006-10-18,0.1233
2006-10-19,0.1224
2006-10-20,0.1224
2006-10-23,0.1231
2006-10-24,0.1222
2006-10-25,0.1246
2006-10-26,0.1246
2006-10-27,0.1245
2006-10-30,0.1224
2006-10-31,0.1211
2006-11-01,0.1218
2006-11-02,0.1209
2006-11-03,0.1199
2006-11-06,0.1224
2006-11-07,0.1231
2006-11-08,0.1244
2006-11-09,0.1266
2006-11-10,0.1265
2006-11-13,0.1243
2006-11-14,0.1230
2006-11-15,0.1254
2006-11-16,0.1226
2006-11-17,0.1201
2006-11-20,0.1235
2006-11-21,0.1209
2006-11-22,0.1210
2006-11-24,0.1235
2006-11-27,0.1239
2006-11-28,0.1256
2006-11-29,0.1288
2006-11-30,0.1308
2006-12-01,0.1308
2006-12-04,0.1258
2006-12-05,0.1244
2006-12-06,0.1214
2006-12-07,0.1198
2006-12-08,0.1199
2006-12-11,0.1183
2006-12-12,0.1214
2006-12-13,0.1198
2006-12-14,0.1187
2006-12-15,0.1210
2006-12-18,0.1274
2006-12-19,0.1282
2006-12-20,0.1280
2006-12-21,0.1277
2006-12-22,0.1284
2006-12-26,0.1290
2006-12-27,0.1268
2006-12-28,0.1282
2006-12-29,0.1280
2007-01-03,0.1237
2007-01-04,0.1233
2007-01-05,0.1205
2007-01-08,0.1194
2007-01-09,0.1192
2007-01-10,0.1198
2007-01-11,0.1200
2007-01-12,0.1173
2007-01-16,0.1184
2007-01-17,0.1164
2007-01-18,0.1171
2007-01-19,0.1178
2007-01-22,0.1182
2007-01-23,0.1188
2007-01-24,0.1186
2007-01-25,0.1169
2007-01-26,0.1164
2007-01-29,0.1172
2007-01-30,0.1144
2007-01-31,0.1156
2007-02-01,0.1164
2007-02-02,0.1152
2007-02-05,0.1152
2007-02-06,0.1134
2007-02-07,0.1108
2007-02-08,0.1121
2007-02-09,0.1151
2007-02-12,0.1144
2007-02-13,0.1134
2007-02-14,0.1168
2007-02-15,0.1216
2007-02-16,0.1205
2007-02-20,0.1196
2007-02-21,0.1174
2007-02-22,0.1166
2007-02-23,0.1180
2007-02-26,0.1175
2007-02-27,0.1190
2007-02-28,0.1166
2007-03-01,0.1198
2007-03-02,0.1244
2007-03-05,0.1173
2007-03-06,0.1188
2007-03-07,0.1184
2007-03-08,0.1181
2007-03-09,0.1163
2007-03-12,0.1158
2007-03-13,0.1147
2007-03-14,0.1145
2007-03-15,0.1140
2007-03-16,0.1137
2007-03-19,0.1121
2007-03-20,0.1120
2007-03-21,0.1124
2007-03-22,0.1117
2007-03-23,0.1116
2007-03-26,0.1105
2007-03-27,0.1103
2007-03-28,0.1119
2007-03-29,0.1089
2007-03-30,0.1103
2007-04-02,0.1086
2007-04-03,0.1081
2007-04-04,0.1086
2007-04-05,0.1086
2007-04-09,0.1116
2007-04-10,0.1108
2007-04-11,0.1116
2007-04-12,0.1111
2007-04-13,0.1124
2007-04-16,0.1104
2007-04-17,0.1095
2007-04-18,0.1086
2007-04-19,0.1077
2007-04-20,0.1082
2007-04-23,0.1056
2007-04-24,0.1059
2007-04-25,0.1055
2007-04-26,0.1069
2007-04-27,0.1050
2007-04-30,0.1053
2007-05-01,0.1045
2007-05-02,0.1047
2007-05-03,0.1067
2007-05-04,0.1067
2007-05-07,0.1069
2007-05-08,0.1067
2007-05-09,0.1070
2007-05-10,0.1079
2007-05-11,0.1083
2007-05-14,0.1080
2007-05-15,0.1042
2007-05-16,0.1041
2007-05-17,0.1054
2007-05-18,0.1049
2007-05-21,0.1068
2007-05-22,0.1074
2007-05-23,0.1074
2007-05-24,0.1086
2007-05-25,0.1134
2007-05-29,0.1146
2007-05-30,0.1140
2007-05-31,0.1131
2007-06-01,0.1109
2007-06-04,0.1095
2007-06-05,0.1068
2007-06-06,0.1071
2007-06-07,0.1056
2007-06-08,0.1068
2007-06-11,0.1085
2007-06-12,0.1070
2007-06-13,0.1058
2007-06-14,0.1043
2007-06-15,0.1067
2007-06-18,0.1108
2007-06-19,0.1100
2007-06-20,0.1115
2007-06-21,0.1144
2007-06-22,0.1135
2007-06-25,0.1144
2007-06-26,0.1177
2007-06-27,0.1159
2007-06-28,0.1156
2007-06-29,0.1173
2007-07-02,0.1150
2007-07-03,0.1167
2007-07-05,0.1175
2007-07-06,0.1188
2007-07-09,0.1177
2007-07-10,0.1201
2007-07-11,0.1202
2007-07-12,0.1195
2007-07-13,0.1237
2007-07-16,0.1218
2007-07-17,0.1212
2007-07-18,0.1244
2007-07-19,0.1272
2007-07-20,0.1266
2007-07-23,0.1246
2007-07-24,0.1255
2007-07-25,0.1231
2007-07-26,0.1253
2007-07-27,0.1213
2007-07-30,0.1230
2007-07-31,0.1240
2007-08-01,0.1252
2007-08-02,0.1226
2007-08-03,0.1224
2007-08-06,0.1216
2007-08-07,0.1191
2007-08-08,0.1188
2007-08-09,0.1198
2007-08-10,0.1151
2007-08-13,0.1147
2007-08-14,0.1140
2007-08-15,0.1145
2007-08-16,0.1125
2007-08-17,0.1131
2007-08-20,0.1151
2007-08-21,0.1143
2007-08-22,0.1142
2007-08-23,0.1143
2007-08-24,0.1144
2007-08-27,0.1152
2007-08-28,0.1158
2007-08-29,0.1151
2007-08-30,0.1156
2007-08-31,0.1154
2007-09-04,0.1144
2007-09-05,0.1148
2007-09-06,0.1141
2007-09-07,0.1149
2007-09-10,0.1134
2007-09-11,0.1141
2007-09-12,0.1143
2007-09-13,0.1149
2007-09-14,0.1145
2007-09-17,0.1139
2007-09-18,0.1123
2007-09-19,0.1163
2007-09-20,0.1200
2007-09-21,0.1202
2007-09-24,0.1168
2007-09-25,0.1200
2007-09-26,0.1173
2007-09-27,0.1210
2007-09-28,0.1183
2007-10-01,0.1137
2007-10-02,0.1165
2007-10-03,0.1123
2007-10-04,0.1136
2007-10-05,0.1119
2007-10-08,0.1148
2007-10-09,0.1173
2007-10-10,0.1149
2007-10-11,0.1178
2007-10-12,0.1180
2007-10-15,0.1192
2007-10-16,0.1190
2007-10-17,0.1218
2007-10-18,0.1212
2007-10-19,0.1195
2007-10-22,0.1221
2007-10-23,0.1221
2007-10-24,0.1221
2007-10-25,0.1235
2007-10-26,0.1234
2007-10-29,0.1191
2007-10-30,0.1223
2007-10-31,0.1215
2007-11-01,0.1184
2007-11-02,0.1182
2007-11-05,0.1202
2007-11-06,0.1218
2007-11-07,0.1203
2007-11-08,0.1201
2007-11-09,0.1213
2007-11-12,0.1208
2007-11-13,0.1164
2007-11-14,0.1166
2007-11-15,0.1166
2007-11-16,0.1198
2007-11-19,0.1179
2007-11-20,0.1133
2007-11-21,0.1155
2007-11-23,0.1155
2007-11-26,0.1161
2007-11-27,0.1143
2007-11-28,0.1200
2007-11-29,0.1174
2007-11-30,0.1189
2007-12-03,0.1163
2007-12-04,0.1156
2007-12-05,0.1197
2007-12-06,0.1184
2007-12-07,0.1204
2007-12-10,0.1204
2007-12-11,0.1245
2007-12-12,0.1228
2007-12-13,0.1225
2007-12-14,0.1242
2007-12-17,0.1267
2007-12-18,0.1278
2007-12-19,0.1219
2007-12-20,0.1314
2007-12-21,0.1322
2007-12-24,0.1322
2007-12-26,0.1297
